"","","","","/項目 コード","D3201","D320101","D320102","D320103","D320108","D320111","D320113","D320115","D320116","D320117","D320118","D320119","D320120","D320121","D320122","D3202","D3203102"
"調査年 コード","調査年","地域 コード","地域","/項目","D3201_歳入決算総額（市町村財政）【千円】","D320101_地方税（市町村財政）【千円】","D320102_地方譲与税（市町村財政）【千円】","D320103_利子割交付金（市町村財政）【千円】","D320108_地方交付税（市町村財政）【千円】","D320111_使用料（市町村財政）【千円】","D320113_国庫支出金（市町村財政）【千円】","D320115_県支出金（市町村財政）【千円】","D320116_財産収入（市町村財政）【千円】","D320117_寄附金（市町村財政）【千円】","D320118_繰入金（市町村財政）【千円】","D320119_繰越金（市町村財政）【千円】","D320120_諸収入（市町村財政）【千円】","D320121_地方債（市町村財政）【千円】","D320122_地方特例交付金（市町村財政）【千円】","D3202_自主財源額（市町村財政）【千円】","D3203102_小学校費（市町村財政）【千円】"
"1981100000","1981年度","07202","福島県 会津若松市","","20621223","8312547","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1981100000","1981年度","07203","福島県 郡山市","","45908352","18521183","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1981100000","1981年度","07204","福島県 いわき市","","69657568","22359416","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1981100000","1981年度","07205","福島県 白河市","","11890756","3315212","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1981100000","1981年度","07207","福島県 須賀川市","","13096295","3242900","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1981100000","1981年度","07208","福島県 喜多方市","","13620954","2439175","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1981100000","1981年度","07209","福島県 相馬市","","7647569","1869552","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1981100000","1981年度","07210","福島県 二本松市","","15740145","2739706","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1981100000","1981年度","07211","福島県 田村市","","12393603","1481804","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1981100000","1981年度","07212","福島県 南相馬市","","15374340","3816681","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1981100000","1981年度","07213","福島県 伊達市","","12962939","2571911","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1981100000","1981年度","07214","福島県 本宮市","","5829311","1296212","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1981100000","1981年度","07301","福島県 桑折町","","2374833","629843","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1981100000","1981年度","07303","福島県 国見町","","2801246","410656","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1981100000","1981年度","07308","福島県 川俣町","","3844315","707356","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1981100000","1981年度","07322","福島県 大玉村","","1960671","238799","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1981100000","1981年度","07342","福島県 鏡石町","","1960021","551996","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1981100000","1981年度","07344","福島県 天栄村","","2297928","306936","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1981100000","1981年度","07362","福島県 下郷町","","3050205","385709","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1981100000","1981年度","07364","福島県 檜枝岐村","","758256","249549","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1981100000","1981年度","07367","福島県 只見町","","2993135","510904","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1981100000","1981年度","07368","福島県 南会津町","","8452297","861660","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1981100000","1981年度","07402","福島県 北塩原村","","1708761","203067","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1981100000","1981年度","07405","福島県 西会津町","","3520997","341155","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1981100000","1981年度","07407","福島県 磐梯町","","1309662","281263","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1981100000","1981年度","07408","福島県 猪苗代町","","4409748","951675","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1981100000","1981年度","07421","福島県 会津坂下町","","3537981","835504","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1981100000","1981年度","07422","福島県 湯川村","","956813","124251","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1981100000","1981年度","07423","福島県 柳津町","","2128432","166395","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1981100000","1981年度","07444","福島県 三島町","","1513306","189876","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1981100000","1981年度","07445","福島県 金山町","","2392062","342313","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1981100000","1981年度","07446","福島県 昭和村","","1285674","64475","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1981100000","1981年度","07447","福島県 会津美里町","","5911813","849500","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1981100000","1981年度","07461","福島県 西郷村","","3407441","736212","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1981100000","1981年度","07464","福島県 泉崎村","","1464768","190511","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1981100000","1981年度","07465","福島県 中島村","","901317","167810","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1981100000","1981年度","07466","福島県 矢吹町","","2848958","804872","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1981100000","1981年度","07481","福島県 棚倉町","","3276093","779663","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1981100000","1981年度","07482","福島県 矢祭町","","2191922","223204","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1981100000","1981年度","07483","福島県 塙町","","2781882","350026","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1981100000","1981年度","07484","福島県 鮫川村","","1896976","108453","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1981100000","1981年度","07501","福島県 石川町","","3403403","857042","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1981100000","1981年度","07502","福島県 玉川村","","1574870","218514","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1981100000","1981年度","07503","福島県 平田村","","2213279","211063","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1981100000","1981年度","07504","福島県 浅川町","","1656912","259296","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1981100000","1981年度","07505","福島県 古殿町","","2296452","223613","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1981100000","1981年度","07521","福島県 三春町","","3283737","621591","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1981100000","1981年度","07522","福島県 小野町","","3082489","475308","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1981100000","1981年度","07541","福島県 広野町","","2812120","1888789","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1981100000","1981年度","07542","福島県 楢葉町","","3216674","596430","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1981100000","1981年度","07543","福島県 富岡町","","4145183","971732","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1981100000","1981年度","07544","福島県 川内村","","1621783","137372","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
