"","","","","/項目 コード","B1101","B1103"
"調査年 コード","調査年","地域 コード","地域","/項目","B1101_総面積（北方地域及び竹島を除く）【ｈａ】","B1103_可住地面積【ｈａ】"
"2019100000","2019年度","08226","茨城県 那珂市","","9782","8194"
"2019100000","2019年度","08227","茨城県 筑西市","","20530","19234"
"2019100000","2019年度","08228","茨城県 坂東市","","12303","11129"
"2019100000","2019年度","08229","茨城県 稲敷市","","20581","16116"
"2019100000","2019年度","08230","茨城県 かすみがうら市","","15660","9089"
"2019100000","2019年度","08231","茨城県 桜川市","","18006","10610"
"2019100000","2019年度","08232","茨城県 神栖市","","14697","13952"
"2019100000","2019年度","08233","茨城県 行方市","","22248","13101"
"2019100000","2019年度","08234","茨城県 鉾田市","","20760","15160"
"2019100000","2019年度","08235","茨城県 つくばみらい市","","7916","7346"
"2019100000","2019年度","08236","茨城県 小美玉市","","14474","11818"
"2019100000","2019年度","08302","茨城県 茨城町","","12158","9484"
"2019100000","2019年度","08309","茨城県 大洗町","","2389","1835"
"2019100000","2019年度","08310","茨城県 城里町","","16180","6392"
"2019100000","2019年度","08341","茨城県 東海村","","3800","3149"
"2019100000","2019年度","08364","茨城県 大子町","","32576","6644"
"2019100000","2019年度","08442","茨城県 美浦村","","6661","2936"
"2019100000","2019年度","08443","茨城県 阿見町","","7140","5418"
"2019100000","2019年度","08447","茨城県 河内町","","4430","4430"
"2019100000","2019年度","08521","茨城県 八千代町","","5899","5689"
"2019100000","2019年度","08542","茨城県 五霞町","","2311","2289"
"2019100000","2019年度","08546","茨城県 境町","","4659","4429"
"2019100000","2019年度","08564","茨城県 利根町","","2490","2432"
"2019100000","2019年度","09201","栃木県 宇都宮市","","41685","33544"
"2019100000","2019年度","09202","栃木県 足利市","","17776","9834"
"2019100000","2019年度","09203","栃木県 栃木市","","33150","24762"
"2019100000","2019年度","09204","栃木県 佐野市","","35604","13776"
"2019100000","2019年度","09205","栃木県 鹿沼市","","49064","15394"
"2019100000","2019年度","09206","栃木県 日光市","","144983","22408"
"2019100000","2019年度","09208","栃木県 小山市","","17175","16622"
"2019100000","2019年度","09209","栃木県 真岡市","","16734","15267"
"2019100000","2019年度","09210","栃木県 大田原市","","35436","20276"
"2019100000","2019年度","09211","栃木県 矢板市","","17046","7296"
"2019100000","2019年度","09213","栃木県 那須塩原市","","59274","21936"
"2019100000","2019年度","09214","栃木県 さくら市","","12563","10038"
"2019100000","2019年度","09215","栃木県 那須烏山市","","17435","9284"
"2019100000","2019年度","09216","栃木県 下野市","","7459","7153"
"2019100000","2019年度","09301","栃木県 上三川町","","5439","5292"
"2019100000","2019年度","09342","栃木県 益子町","","8940","5038"
"2019100000","2019年度","09343","栃木県 茂木町","","17269","6185"
"2019100000","2019年度","09344","栃木県 市貝町","","6425","3814"
"2019100000","2019年度","09345","栃木県 芳賀町","","7016","6219"
"2019100000","2019年度","09361","栃木県 壬生町","","6106","5697"
"2019100000","2019年度","09364","栃木県 野木町","","3027","2816"
"2019100000","2019年度","09384","栃木県 塩谷町","","17606","6369"
"2019100000","2019年度","09386","栃木県 高根沢町","","7087","6621"
"2019100000","2019年度","09407","栃木県 那須町","","37234","15662"
"2019100000","2019年度","09411","栃木県 那珂川町","","19278","6975"
"2019100000","2019年度","10201","群馬県 前橋市","","31159","23693"
"2019100000","2019年度","10202","群馬県 高崎市","","45916","24428"
"2019100000","2019年度","10203","群馬県 桐生市","","27445","7810"
"2019100000","2019年度","10204","群馬県 伊勢崎市","","13944","13919"
"2019100000","2019年度","10205","群馬県 太田市","","17554","16598"
"2019100000","2019年度","10206","群馬県 沼田市","","44346","10319"
"2019100000","2019年度","10207","群馬県 館林市","","6097","6053"
"2019100000","2019年度","10208","群馬県 渋川市","","24027","11494"
"2019100000","2019年度","10209","群馬県 藤岡市","","18029","7546"
"2019100000","2019年度","10210","群馬県 富岡市","","12285","7647"
"2019100000","2019年度","10211","群馬県 安中市","","27631","11089"
"2019100000","2019年度","10212","群馬県 みどり市","","20842","4184"
"2019100000","2019年度","10344","群馬県 榛東村","","2792","1545"
"2019100000","2019年度","10345","群馬県 吉岡町","","2046","1687"
"2019100000","2019年度","10366","群馬県 上野村","","18185","1165"
"2019100000","2019年度","10367","群馬県 神流町","","11460","1364"
"2019100000","2019年度","10382","群馬県 下仁田町","","18838","1977"
"2019100000","2019年度","10383","群馬県 南牧村","","11883","1350"
"2019100000","2019年度","10384","群馬県 甘楽町","","5861","2672"
"2019100000","2019年度","10421","群馬県 中之条町","","43928","7280"
"2019100000","2019年度","10424","群馬県 長野原町","","13385","3828"
"2019100000","2019年度","10425","群馬県 嬬恋村","","33758","9609"
"2019100000","2019年度","10426","群馬県 草津町","","4975","1943"
"2019100000","2019年度","10428","群馬県 高山村","","6418","1531"
"2019100000","2019年度","10429","群馬県 東吾妻町","","25391","6208"
"2019100000","2019年度","10443","群馬県 片品村","","39176","3139"
"2019100000","2019年度","10444","群馬県 川場村","","8525","1449"
"2019100000","2019年度","10448","群馬県 昭和村","","6414","3978"
"2019100000","2019年度","10449","群馬県 みなかみ町","","78108","16718"
"2019100000","2019年度","10464","群馬県 玉村町","","2578","2559"
"2019100000","2019年度","10521","群馬県 板倉町","","4186","4182"
"2019100000","2019年度","10522","群馬県 明和町","","1964","1961"
"2019100000","2019年度","10523","群馬県 千代田町","","2173","2144"
"2019100000","2019年度","10524","群馬県 大泉町","","1803","1801"
"2019100000","2019年度","10525","群馬県 邑楽町","","3111","3071"
"2019100000","2019年度","11100","埼玉県 さいたま市","","21743","21282"
"2019100000","2019年度","11201","埼玉県 川越市","","10913","10602"
"2019100000","2019年度","11202","埼玉県 熊谷市","","15982","15486"
"2019100000","2019年度","11203","埼玉県 川口市","","6195","6134"
"2019100000","2019年度","11206","埼玉県 行田市","","6749","6733"
"2019100000","2019年度","11207","埼玉県 秩父市","","57783","7719"
"2019100000","2019年度","11208","埼玉県 所沢市","","7211","6551"
"2019100000","2019年度","11209","埼玉県 飯能市","","19305","4700"
"2019100000","2019年度","11210","埼玉県 加須市","","13330","13315"
"2019100000","2019年度","11211","埼玉県 本庄市","","8969","6512"
"2019100000","2019年度","11212","埼玉県 東松山市","","6535","6069"
"2019100000","2019年度","11214","埼玉県 春日部市","","6600","6542"
"2019100000","2019年度","11215","埼玉県 狭山市","","4899","4413"
"2019100000","2019年度","11216","埼玉県 羽生市","","5864","5851"
"2019100000","2019年度","11217","埼玉県 鴻巣市","","6744","6720"
"2019100000","2019年度","11218","埼玉県 深谷市","","13837","13433"
"2019100000","2019年度","11219","埼玉県 上尾市","","4551","4344"
"2019100000","2019年度","11221","埼玉県 草加市","","2746","2746"
"2019100000","2019年度","11222","埼玉県 越谷市","","6024","6011"
"2019100000","2019年度","11223","埼玉県 蕨市","","511","511"
"2019100000","2019年度","11224","埼玉県 戸田市","","1819","1819"
"2019100000","2019年度","11225","埼玉県 入間市","","4469","3763"
"2019100000","2019年度","11227","埼玉県 朝霞市","","1834","1817"
"2019100000","2019年度","11228","埼玉県 志木市","","905","905"
"2019100000","2019年度","11229","埼玉県 和光市","","1104","1100"
"2019100000","2019年度","11230","埼玉県 新座市","","2278","2149"
"2019100000","2019年度","11231","埼玉県 桶川市","","2535","2451"
"2019100000","2019年度","11232","埼玉県 久喜市","","8241","8218"
"2019100000","2019年度","11233","埼玉県 北本市","","1982","1905"
"2019100000","2019年度","11234","埼玉県 八潮市","","1802","1802"
"2019100000","2019年度","11235","埼玉県 富士見市","","1977","1969"
"2019100000","2019年度","11237","埼玉県 三郷市","","3013","3013"
"2019100000","2019年度","11238","埼玉県 蓮田市","","2728","2603"
"2019100000","2019年度","11239","埼玉県 坂戸市","","4102","4005"
"2019100000","2019年度","11240","埼玉県 幸手市","","3393","3392"
"2019100000","2019年度","11241","埼玉県 鶴ヶ島市","","1765","1675"
"2019100000","2019年度","11242","埼玉県 日高市","","4748","3557"
"2019100000","2019年度","11243","埼玉県 吉川市","","3166","3164"
"2019100000","2019年度","11245","埼玉県 ふじみ野市","","1464","1433"
"2019100000","2019年度","11246","埼玉県 白岡市","","2492","2456"
"2019100000","2019年度","11301","埼玉県 伊奈町","","1479","1404"
"2019100000","2019年度","11324","埼玉県 三芳町","","1533","1390"
"2019100000","2019年度","11326","埼玉県 毛呂山町","","3407","1948"
"2019100000","2019年度","11327","埼玉県 越生町","","4039","1293"
"2019100000","2019年度","11341","埼玉県 滑川町","","2968","2191"
"2019100000","2019年度","11342","埼玉県 嵐山町","","2992","2047"
"2019100000","2019年度","11343","埼玉県 小川町","","6036","2729"
"2019100000","2019年度","11346","埼玉県 川島町","","4163","4163"
"2019100000","2019年度","11347","埼玉県 吉見町","","3864","3628"
"2019100000","2019年度","11348","埼玉県 鳩山町","","2573","1642"
"2019100000","2019年度","11349","埼玉県 ときがわ町","","5590","1676"
"2019100000","2019年度","11361","埼玉県 横瀬町","","4936","852"
"2019100000","2019年度","11362","埼玉県 皆野町","","6374","1716"
"2019100000","2019年度","11363","埼玉県 長瀞町","","3043","885"
"2019100000","2019年度","11365","埼玉県 小鹿野町","","17126","2942"
"2019100000","2019年度","11369","埼玉県 東秩父村","","3706","742"
"2019100000","2019年度","11381","埼玉県 美里町","","3341","2576"
"2019100000","2019年度","11383","埼玉県 神川町","","4740","2673"
"2019100000","2019年度","11385","埼玉県 上里町","","2918","2912"
"2019100000","2019年度","11408","埼玉県 寄居町","","6425","4005"
"2019100000","2019年度","11442","埼玉県 宮代町","","1595","1567"
"2019100000","2019年度","11464","埼玉県 杉戸町","","3003","2999"
"2019100000","2019年度","11465","埼玉県 松伏町","","1620","1618"
"2019100000","2019年度","12100","千葉県 千葉市","","27178","21359"
"2019100000","2019年度","12202","千葉県 銚子市","","8420","6954"
"2019100000","2019年度","12203","千葉県 市川市","","5745","5622"
"2019100000","2019年度","12204","千葉県 船橋市","","8562","8212"
"2019100000","2019年度","12205","千葉県 館山市","","11005","6202"
"2019100000","2019年度","12206","千葉県 木更津市","","13895","9556"
"2019100000","2019年度","12207","千葉県 松戸市","","6138","5950"
"2019100000","2019年度","12208","千葉県 野田市","","10355","9587"
"2019100000","2019年度","12210","千葉県 茂原市","","9992","8289"
"2019100000","2019年度","12211","千葉県 成田市","","21384","16561"
"2019100000","2019年度","12212","千葉県 佐倉市","","10369","8211"
"2019100000","2019年度","12213","千葉県 東金市","","8912","7154"
"2019100000","2019年度","12215","千葉県 旭市","","13045","11760"
"2019100000","2019年度","12216","千葉県 習志野市","","2097","2090"
"2019100000","2019年度","12217","千葉県 柏市","","11474","10512"
"2019100000","2019年度","12218","千葉県 勝浦市","","9396","3599"
"2019100000","2019年度","12219","千葉県 市原市","","36817","23357"
"2019100000","2019年度","12220","千葉県 流山市","","3532","3260"
"2019100000","2019年度","12221","千葉県 八千代市","","5139","4570"
"2019100000","2019年度","12222","千葉県 我孫子市","","4315","3998"
"2019100000","2019年度","12223","千葉県 鴨川市","","19114","7148"
"2019100000","2019年度","12224","千葉県 鎌ケ谷市","","2108","2013"
"2019100000","2019年度","12225","千葉県 君津市","","31881","11220"
"2019100000","2019年度","12226","千葉県 富津市","","20553","8071"
"2019100000","2019年度","12227","千葉県 浦安市","","1730","1730"
"2019100000","2019年度","12228","千葉県 四街道市","","3452","2868"
